,session_id,track_id,skip_1,skip_2,skip_3,not_skipped,context_switch,hist_user_behavior_reason_start,hist_user_behavior_reason_end,hist_user_behavior_is_shuffle,skip_score,liking,rating
9774,0_086afcc3-d310-4a98-9743-a7d7c033215d,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
9775,0_0870d814-e2f5-4d25-9f26-7e29219ee172,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
9793,0_08be63a0-e5cc-4b6f-b4d9-40d0f6a6ae82,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
9802,0_090271e4-c2b6-4f46-a98d-c3a2b92cbab1,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
9821,0_09808bbb-427e-4f2e-a65f-baab590b315c,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9827,0_09bf0807-d3d4-474f-810c-ff4ba7e9130c,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9829,0_09dc97e2-6af6-4154-9f57-6a8b64f443b9,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9853,0_0aab8534-753e-4ca8-a6c6-551fe16a16d6,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
9854,0_0aade72b-b56c-4f49-a13f-5d4226cf1810,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9881,0_0b66b1ef-53d0-45a1-bc01-dd3993bde536,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9883,0_0b889b01-a708-42a3-8d50-3c83c3ba5026,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
9886,0_0b94fdba-0331-4067-b4dd-4ec3fd9ee1e3,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
9902,0_0bff2d2b-5974-4541-96d4-8a5d7dd92495,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9903,0_0c08304d-0c21-4d87-9b5e-2988d919703d,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
9904,0_0c0f406e-14eb-4250-8fa7-e12c81d0f230,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
9909,0_0c34e286-642d-4d26-ac03-8389f11d9c16,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9918,0_0c687b21-8bc2-4931-99f6-d1c15829f0a7,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9921,0_0c801dab-99d6-4d0e-9e5d-c39731c6924f,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
9927,0_0cb1bbce-6e25-4ca8-8694-f9bc87af2eec,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
9941,0_0d12101c-3932-4c38-b2a5-58b50700bbd1,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
9957,0_0d74ffd9-94e4-4482-9d30-d3dbecf91a22,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,1,0.2,1.0,1,1.0,2.2,3.2
9967,0_0de07c08-b670-4bf5-b043-418b1a28f2ec,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
9968,0_0def63b2-7abc-4d4a-abda-a8cfcb852224,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.9,0.3,0,-1.3,1.2,-0.10000000000000009
9970,0_0df4456e-e8fb-4226-bb03-f296477ac6a4,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
9985,0_0e55f0b6-ab08-4582-8aca-a8c613f0576b,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,0,0.0,0.0,0,0,0.3,0.3,0,0.0,0.6,0.6
9989,0_0e6a1298-6ca9-4361-b57a-e106f172cb9e,t_0ef6d2c8-faf9-4ebe-ac75-2bade8696a3d,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
10003,0_001666eb-6d08-43c2-883a-76c48d8fc34b,t_1720905b-1832-484c-9b6f-5daf1ed6b107,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10005,0_03e4a6f4-352d-4222-b7ce-981414d12ed9,t_1720905b-1832-484c-9b6f-5daf1ed6b107,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10006,0_04da1467-c671-4a27-b344-42839bbe03e5,t_1720905b-1832-484c-9b6f-5daf1ed6b107,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10007,0_0525bf5b-6dc9-4390-bcb7-e3c5fa354c1d,t_1720905b-1832-484c-9b6f-5daf1ed6b107,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10008,0_0b681954-16e4-4c1c-9fa2-50ac580a8e04,t_1720905b-1832-484c-9b6f-5daf1ed6b107,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
10012,0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10014,0_01d9e971-2961-4f14-a330-814187ba0166,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
10015,0_03e9bf16-a247-49a8-9092-d80740addca4,t_72e05d15-dd65-4704-91a9-6fdfdc793120,-1,-0.5,0.2,0,0,0.3,0.9,0,-1.3,1.2,-0.10000000000000009
10016,0_05a124c3-6bf4-4c8c-b56f-1109e54046b4,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10020,0_07241678-bbb1-4234-acb1-0a05ebac65f4,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10021,0_077fd160-6444-4e82-9e14-e0c4db6c5a67,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10023,0_0a1ef551-7275-41af-a01e-8a4709bb6b2c,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10031,0_0caf1d89-39e8-442f-8dad-44805d15d805,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
10032,0_0cee69ce-6927-4dec-bcf9-6bf2dad0307a,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10034,0_0dee9804-0169-4d73-8069-8c640081d1df,t_72e05d15-dd65-4704-91a9-6fdfdc793120,0,-0.5,0.2,0,0,0.3,0.4,1,-0.3,1.7,1.4
10037,0_009aaf2b-dd61-4abd-87bd-676a0cd36b22,t_cba475cd-26e7-4264-936f-273479612b63,0,0.0,0.0,0,0,0.3,0.3,1,0.0,1.6,1.6
10042,0_07635832-237a-4e74-9d8c-9a2f35dd38e6,t_cba475cd-26e7-4264-936f-273479612b63,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
10044,0_0a496166-4e8c-400b-830f-fcc42479ebde,t_cba475cd-26e7-4264-936f-273479612b63,-1,-0.5,0.2,0,0,0.3,0.9,0,-1.3,1.2,-0.10000000000000009
10046,0_0c0bbf3f-84e9-4fdd-988f-4362a17100a3,t_cba475cd-26e7-4264-936f-273479612b63,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10052,0_00460575-91d8-4c25-8ac7-5fc959b7550f,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10053,0_00b24af9-bc89-4cc7-84b4-8f71b0e73e6c,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,0,0.0,0.0,1,0,0.2,1.0,1,1.0,2.2,3.2
10055,0_01333687-5ae3-47d2-86ce-4469a04b4c12,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,0,0.0,0.0,0,0,1.0,0.3,0,0.0,1.3,1.3
10056,0_0146b728-7378-45cd-a12d-546f9bd91d2a,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,0,-0.5,0.2,0,0,0.2,0.3,1,-0.3,1.5,1.2
10057,0_021e3d4c-ede7-47da-9306-7cadc17a4cb8,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10061,0_02debcc5-360e-450d-bdee-e8b41b80864b,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
10063,0_03039100-84d0-469f-bbc5-8243cc468f50,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10078,0_070942ee-3253-4218-8467-66e08e32965c,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
10084,0_08fd349f-e97e-4705-a2ef-ea96cd037978,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,-1,-0.5,0.2,0,1,0.2,0.3,0,-1.3,0.5,-0.8
10089,0_0ab82591-985e-461d-9afb-6df46c4287df,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10090,0_0abe56de-4313-480a-a1e5-3a1630aae588,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10094,0_0d7b74cf-1aa0-45aa-a560-30f30e4e6a50,t_5c1e47ca-a50a-450f-bcd0-23d622a672e6,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
10099,0_0184df5c-b7fb-486c-8484-786ad7ec156d,t_d376be2e-718f-4f3b-834b-9891027bad74,0,0.0,0.2,0,0,1.0,0.4,0,0.2,1.4,1.5999999999999999
10101,0_0a3b6402-8f71-4a58-b9fa-3d428fc85a5f,t_d376be2e-718f-4f3b-834b-9891027bad74,0,0.0,0.0,1,0,0.2,1.0,1,1.0,2.2,3.2
10102,0_0ab6fd4a-f0e3-40c2-8b2f-4dbebb465b26,t_d376be2e-718f-4f3b-834b-9891027bad74,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
10106,0_066df7b0-ac85-4313-909b-abda424af685,t_47169bee-7c56-4120-ba1a-945c10032d3e,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
10110,0_0c540638-4178-4aae-9dbd-d79b4546e685,t_47169bee-7c56-4120-ba1a-945c10032d3e,0,-0.5,0.2,0,0,0.3,0.0,0,-0.3,0.3,0.0
10112,0_02132f92-e95c-4eaf-bd47-267b41691685,t_f53cda52-29fb-4847-96cd-56edf7ff5b65,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
10114,0_08de0be9-2235-4412-b018-a815ea61d12d,t_f53cda52-29fb-4847-96cd-56edf7ff5b65,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10116,0_030ddb51-cf56-41b4-8796-fb01546afc9d,t_34449e49-b8ab-451b-8e1c-0a7085e21ffe,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
10117,0_03919738-ab67-4eaf-820f-5a335fdb6085,t_34449e49-b8ab-451b-8e1c-0a7085e21ffe,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10120,0_0ad4965b-f923-4825-9900-731fbe05bb48,t_34449e49-b8ab-451b-8e1c-0a7085e21ffe,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10121,0_0b2950b3-b670-4fec-a677-886685f0b835,t_34449e49-b8ab-451b-8e1c-0a7085e21ffe,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
10123,0_0e6b5261-0a61-4719-89de-e753e8b9537b,t_34449e49-b8ab-451b-8e1c-0a7085e21ffe,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10126,0_002f382c-42df-4231-8710-39886bce250e,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
10127,0_00795c8d-f106-4225-a2ba-2a83c310715a,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10128,0_00800fa7-29f7-48e8-a997-fca500965fe3,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
10129,0_00cbed40-698e-42d8-9ef5-dbc0c1ca55b8,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
10132,0_0111570d-5f67-4e0b-a27b-1b6ed6fd5f58,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
10137,0_01379507-71a1-47c7-800e-a4da6cbff738,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
10138,0_0150e275-e633-413c-9d5e-b9440fc24f39,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,0,0,0.3,0.3,0,0.0,0.6,0.6
10140,0_018a37e9-6388-4aca-8b69-6b15f07c1bbb,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10148,0_03137ee7-cca0-4f1f-93e0-d2eacf4b5e8d,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10149,0_031d83a5-bcc7-4684-b4a8-c255bcd10a70,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
10155,0_03e2bab6-d538-4a77-b3cb-5e692883c772,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10156,0_043a31d1-6d0d-4e8e-91c5-ed5ddb2949a3,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.2,1.0,1,1.0,2.2,3.2
10160,0_04fd8645-9d3b-4d2b-808a-5a28dd04bd8b,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,-0.5,0.2,0,0,1.0,0.3,0,-0.3,1.3,1.0
10162,0_0586196f-081c-40a5-a4aa-4d91ae2209cc,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,-0.5,0.2,0,0,0.2,0.3,0,-0.3,0.5,0.2
10163,0_05947e92-3515-4b91-9c39-4aaa459d4b74,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10164,0_059b0ab2-1357-488e-ab6d-643e352c2cee,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
10166,0_063ad56e-c81c-4d96-b4c4-87ac4d905086,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
10171,0_0682d1c6-0d26-4451-9d76-ac4cfac90d2f,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10172,0_06dfb518-2c4f-42d7-85a2-df63c8431515,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
10174,0_07898253-6a51-4790-88f5-316f1166caa2,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.2,0,0,1.0,0.0,0,0.2,1.0,1.2
10189,0_082d666d-c9a4-4572-afff-d53f5dbe7e40,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10190,0_084ea386-8d9c-48e9-bb24-cf7c9cb6d763,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
10198,0_092821f6-568e-4869-be48-150f97c1e379,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
10200,0_09283371-7538-4628-bcca-585d32d64cb2,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10201,0_0965642d-e56f-4806-b703-70e448a56812,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10206,0_0a5a33d1-76ea-4e4d-bbe9-9d8bdfb5fd59,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10207,0_0a6b8179-08e3-4187-88fd-d16f564bf88b,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
10208,0_0a7d9449-95c9-4882-a069-6e09a806b1a8,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,-0.5,0.2,0,0,1.0,0.9,0,-0.3,1.9,1.5999999999999999
10213,0_0a8d1028-3c1c-410a-b5a3-22d1abdf1126,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
10215,0_0ab2f5f3-f5e4-4af3-a927-4ca8d3dde37f,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10218,0_0ae6153b-845d-4e89-9443-a8f2cbea3d28,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
10222,0_0b03da2f-ee8d-4870-afa8-db853170e631,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10226,0_0b8df7b0-b33c-4290-9d12-a7b8f21394d1,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10228,0_0bac05bb-2a12-4230-ab93-3aaebd282cd7,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
10231,0_0c5eda20-3056-458f-acf1-3a504da16b19,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,0.9,1.0,0,1.0,1.9,2.9
10233,0_0c735c9f-2ee7-40aa-9f1d-241fffe8b5ae,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,-0.5,0.2,0,0,0.2,0.4,1,-0.3,1.6,1.3
10236,0_0c9f14d9-4d13-4c63-8f20-2fba33786950,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
10238,0_0ce7bf2b-1687-46e1-8620-410694b0a79c,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
10241,0_0d1d2c8f-2501-4e7e-a3db-ede7b77ce15f,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10248,0_0de4c349-0e66-432a-924c-58e439f3e9e5,t_363a6e62-e476-44d0-8a4c-575c62b2e45f,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10255,0_00cd2ca5-c138-4e6d-b1bc-01af6cda7fd5,t_e5f5952b-527c-41df-bacb-db16883d66c2,-1,-0.5,0.2,0,1,0.2,0.3,0,-1.3,0.5,-0.8
10261,0_018b95a6-552c-4458-9066-1bc81e244902,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.2,0,0,0.3,0.4,0,0.2,0.7,0.8999999999999999
10263,0_0191b363-ff92-452c-b27c-0cc5340344fa,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,0,0,1.0,0.3,0,0.0,1.3,1.3
10265,0_01d108ff-25be-4b49-a332-03f9dcad0aea,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10266,0_024c2295-2441-4782-93d6-037940dc3cb8,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,-0.5,0.2,0,0,1.0,0.3,1,-0.3,2.3,1.9999999999999998
10273,0_027b38ea-15e3-47ff-944d-e552c5a327eb,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
10274,0_0287a65b-2241-4bed-8019-0e50b754529e,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
10279,0_0311a91a-9a8b-4e98-8a4a-054902b17fbe,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,1,0,0.2,1.0,1,1.0,2.2,3.2
10282,0_03218149-c91e-44b4-af64-bad539328727,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10290,0_04ea0159-1837-40c9-af25-5fd2ab099517,t_e5f5952b-527c-41df-bacb-db16883d66c2,-1,-0.5,0.2,0,0,0.2,0.9,0,-1.3,1.1,-0.19999999999999996
10293,0_0535ef1b-f294-4b0f-a31f-9588cac37efb,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.2,0,0,0.3,0.4,0,0.2,0.7,0.8999999999999999
10294,0_05bafedc-a827-497f-9041-9f71f6190b9e,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,0,0,0.2,0.4,1,0.0,1.6,1.6
10300,0_06caf7ea-d5a7-40db-b161-583454d1c15f,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.2,0,0,0.2,0.4,1,0.2,1.6,1.8
10312,0_0924396d-4d04-4bf2-a518-eae8168a4aaa,t_e5f5952b-527c-41df-bacb-db16883d66c2,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
10314,0_095e99f6-9aab-43dd-b6df-55e9d8aeedc3,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.2,0,0,1.0,0.9,0,0.2,1.9,2.1
10316,0_096fb6d6-986b-4175-afe4-1f1e6c4c6372,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
10318,0_09c1ce66-0dcb-4ff7-a636-451ef23432cc,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10326,0_0a699eb0-695f-4a47-8c6a-8cf1e411fb4a,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.0,1,1,0.2,1.0,1,1.0,2.2,3.2
10335,0_0cba879e-bca7-4911-9e9c-9244c9ac633d,t_e5f5952b-527c-41df-bacb-db16883d66c2,0,0.0,0.2,0,0,0.3,0.9,0,0.2,1.2,1.4
10359,0_0024e154-4f05-4a16-bc4b-1fb346e89e1f,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
10390,0_01aea2e9-2bff-41db-9be3-60144417cd6e,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10394,0_01dcafef-afa2-4dfd-bf6d-1a3b985732f4,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
10396,0_01edaa2f-ff21-4467-960f-1ddea8b8f9a7,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10400,0_024821d2-55c0-423b-abb6-ac7c5b3692e9,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,0,0.0,0.2,0,0,0.9,0.3,0,0.2,1.2,1.4
10406,0_0290d065-50ac-496c-96ae-057bb2ff68eb,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
10429,0_03589a0a-50b3-4a6e-a110-7acd5407ba46,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
10456,0_0427f1ae-0059-44a9-92f9-56eb21efb934,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
10484,0_050073ca-2bd0-410f-bef1-e4cdcd44144b,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
10505,0_057fe9cf-96c7-4701-8aba-482aabaee524,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
